time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2022/9/1 10:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9433333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.94375,0.805775,1.2,1.155,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8329105263157891
2022/9/1 11:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,1.1359,0.805775,1.2,1.155,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8329105263157891
2022/9/1 12:00,1.004,0.9706375,1,0.9355714285714286,0.8733333333333334,0.9280000000000002,0.95,1.1025,0.8,1.075,0.7716,0.805775,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/1 13:00,1.004,0.9706375,1,0.9355714285714286,0.8733333333333334,0.9280000000000002,0.95,1.1025,0.8,1.075,0.7616,0.7207749999999999,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/1 14:00,1.004,1.0147000000000002,1,0.9859285714285716,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,1.1359,0.8954249999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8329105263157891
2022/9/1 15:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,1.1359,0.8954249999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8460684210526311
2022/9/1 16:00,1.004,1.0147000000000002,1,1.0362857142857145,0.99,0.9280000000000002,1.27,1.09,0.8,1.075,1.1359,0.8954249999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
2022/9/1 17:00,1.004,1.0147000000000002,1,0.9859285714285714,0.9433333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,1.1359,0.8954249999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.99468,1.14,0.9356,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
2022/9/1 18:00,1.004,1.0147000000000002,1,0.9355714285714286,0.9366666666666666,0.9280000000000002,0.95,1.1025,0.8,1.075,1.1259,0.8954249999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.99468,1.14,0.9356,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8460684210526311
2022/9/1 19:00,1.004,0.9706375,1,0.9859285714285716,0.8783333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.7516,0.795425,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,1.1706,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/1 20:00,1.004,0.9706375,1,1.0362857142857145,0.8783333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,1.06518,1.14,1.1706,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/1 21:00,1.004,0.9706375,1,0.9859285714285714,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,1.06518,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/1 22:00,1.004,0.9706375,1,0.9859285714285714,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/1 23:00,1.004,0.9706375,1,0.8721428571428572,0.8783333333333334,0.9280000000000002,0.3,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/2 0:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.3067,0.4844,1.2,0.97,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7434368421052628
2022/9/2 1:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2966999999999999,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/2 2:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.3067,0.4844,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/2 3:00,1.004,0.9151375,1,0.8087142857142856,0.7949999999999999,0.9280000000000002,0.3,1.1025,0.8,1.075,0.3067,0.4919,1.2,0.75,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7434368421052628
2022/9/2 4:00,1.004,0.9151375,1,0.8087142857142856,0.7949999999999999,0.9280000000000002,0.3,1.1025,0.8,1.075,0.3067,0.4919,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7434368421052628
2022/9/2 5:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/2 6:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.3067,0.4844,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/2 7:00,1.004,0.9151375,1,0.8721428571428571,0.7966666666666667,0.9280000000000002,0.95,1.09,0.8,1.075,0.3067,0.4844,1.2,0.735,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.9356,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7434368421052628
2022/9/2 8:00,1.004,0.9706375,1,0.9355714285714286,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.5957749999999999,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/2 9:00,1.004,0.9706375,1,0.9859285714285716,0.8783333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,1.0531,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/2 10:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,0.95375,0.7207749999999999,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8329105263157891
2022/9/2 11:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,1.1359,0.802925,1.2,1.17,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8329105263157891
2022/9/2 12:00,1.004,0.9706375,1,0.9355714285714286,0.8733333333333334,0.9280000000000002,0.95,1.1025,0.8,1.075,0.7716,0.7207749999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8118578947368418
2022/9/2 13:00,1.004,0.9706375,1,0.9355714285714286,0.8733333333333334,0.9280000000000002,0.95,1.1025,0.8,1.075,0.7716,0.7207749999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/2 14:00,1.004,1.0147000000000002,1,0.9859285714285716,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,0.95375,0.8954249999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8329105263157891
2022/9/2 15:00,1.004,1.0147000000000002,1,1.0362857142857145,0.9366666666666666,0.9280000000000002,1.27,1.1025,0.8,1.075,1.1359,0.8954249999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8460684210526311
2022/9/2 16:00,1.004,1.0147000000000002,1,1.0362857142857145,0.99,0.9280000000000002,1.27,1.09,0.8,1.075,1.1359,0.8954249999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,1.06518,1.14,1.1706,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8460684210526311
2022/9/2 17:00,1.004,1.0147000000000002,1,0.9355714285714286,0.9433333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,1.1359,0.8954249999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.99468,1.14,0.9356,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
2022/9/2 18:00,1.004,1.0147000000000002,1,0.9355714285714286,0.9366666666666666,0.9280000000000002,0.95,1.1025,0.8,1.075,1.1359,0.8954249999999999,1.2,0.985,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.02,1.2425,0.8,1.19,0.99468,1.14,0.9356,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.8460684210526311
2022/9/2 19:00,1.004,0.9706375,1,0.9355714285714286,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,1.0531,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/2 20:00,1.004,0.9706375,1,1.0362857142857145,0.8783333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.7516,0.705775,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,1.06518,1.14,1.1706,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/2 21:00,1.004,0.9706375,1,0.9859285714285714,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,1.06518,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/2 22:00,1.004,0.9706375,1,0.9355714285714286,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7716,0.713275,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.99468,1.14,0.9356,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/2 23:00,1.004,0.9706375,1,0.8721428571428572,0.8733333333333334,0.9280000000000002,0.3,1.1025,0.8,1.075,0.7716,0.7207749999999999,1.2,0.985,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.976,1,1.112,0.7934368421052629
2022/9/3 0:00,1.004,0.9151375,1,0.8087142857142856,0.7933333333333333,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 1:00,1.004,0.9151375,1,0.8087142857142856,0.7933333333333333,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 2:00,1.004,0.9151375,1,0.8087142857142856,0.7933333333333333,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 3:00,1.004,0.9151375,1,0.8087142857142856,0.7933333333333333,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 4:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 5:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 6:00,1.004,0.9151375,1,0.8087142857142856,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.787142857142857,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 7:00,1.004,0.9151375,1,0.8721428571428571,0.7966666666666667,0.9280000000000002,0.3,1.09,0.8,1.075,0.2867,0.4794,1.2,0.735,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.26,0.90588,1.14,0.6396000000000001,0.7100000000000001,0.941,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7434368421052628
2022/9/3 8:00,1.004,0.9706375,1,0.8721428571428571,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7516,0.705775,1.2,0.97,0.8614285714285713,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/3 9:00,1.004,0.9706375,1,0.9225,0.8783333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,0.7516,0.705775,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/3 10:00,1.004,1.0147000000000002,1,0.9225,0.9433333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,1.1159,0.8879250000000001,1.2,1.155,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8329105263157891
2022/9/3 11:00,1.004,1.0147000000000002,1,0.9225,0.9433333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,1.1159,0.8879250000000001,1.2,1.155,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8329105263157891
2022/9/3 12:00,1.004,0.9706375,1,0.8721428571428571,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,1.1159,0.705775,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/3 13:00,1.004,0.9706375,1,0.8721428571428571,0.8783333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,0.7516,0.705775,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,0.78,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.0352,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.7934368421052629
2022/9/3 14:00,1.004,1.0147000000000002,1,0.9225,0.9433333333333334,0.9280000000000002,1.27,1.09,0.8,1.075,1.1159,0.7982750000000001,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8329105263157891
2022/9/3 15:00,1.004,1.0147000000000002,1,0.9225,0.99,0.9280000000000002,1.27,1.09,0.8,1.075,1.1159,0.7982750000000001,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
2022/9/3 16:00,1.004,1.0147000000000002,1,0.9225,0.99,0.9280000000000002,1.27,1.09,0.8,1.075,1.1159,0.7982750000000001,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
2022/9/3 17:00,1.004,1.0147000000000002,1,0.8721428571428571,0.9433333333333334,0.9280000000000002,0.95,1.09,0.8,1.075,1.1159,0.8879250000000001,1.2,0.97,0.8928571428571427,0.9066666666666666,1,0.7999999999999999,1.0016666666666667,1.2425,0.8,1.19,0.90588,1.14,0.6396000000000001,0.7100000000000001,1.1086,1.07,1.2,1.0100000000000002,0.79,1.064,0.991,1,1.112,0.8460684210526311
